gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnBinary,ARPM,CLV_proxy,ServiceCount,ContractRiskScore,TenureSegment,ChargesSegment,HighRiskFlag,ElectronicCheckFlag,NewCustomerFlag,LongTermCustomerFlag,PremiumCustomerFlag,TotalRiskScore
Female,0,Yes,Yes,41,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,78.45,3126.45,0,0,76.25487804878048,3216.4500000000003,7,1,Established,High,0,1,0,1,0,2
Female,0,No,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.1,1070.15,0,0,24.887209302325584,1079.3,2,1,Established,Low,0,1,0,1,0,2
Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.35,3457.9,1,1,96.05277777777778,3504.6,6,3,Established,Premium,0,0,0,0,1,3
Female,0,No,No,6,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.0,340.4,0,0,56.73333333333333,330.0,3,3,New,Medium,0,1,0,0,0,4
Female,0,No,No,58,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),71.1,4299.2,0,0,74.12413793103448,4123.799999999999,7,2,Loyal,High,0,0,0,1,0,2
Male,0,No,No,19,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),61.55,1093.2,0,0,57.53684210526316,1169.45,4,3,Developing,Medium,0,0,0,0,0,3
Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.9,521.9,0,0,47.445454545454545,504.9,2,3,New,Medium,0,0,0,0,0,3
Female,0,No,No,39,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),40.3,1630.4,0,0,41.805128205128206,1571.6999999999998,4,2,Established,Medium,0,0,0,1,0,2
Female,1,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.1,713.6,0,0,89.2,696.8,4,3,New,High,1,1,0,0,0,5
Female,0,No,Yes,26,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,49.5,1265.65,0,0,48.67884615384616,1287.0,3,3,Established,Medium,0,0,0,0,0,3
Female,1,No,No,53,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.8,4003.85,0,0,75.5443396226415,3911.3999999999996,3,3,Loyal,High,0,0,0,1,0,3
Female,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.2,1401.4,0,0,20.02,1344.0,1,1,Loyal,Low,0,0,0,1,0,1
Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,45.3,45.3,1,1,45.3,45.3,3,3,New,Medium,0,0,1,0,0,4
Male,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.0,1510.5,0,0,25.60169491525424,1475.0,2,1,Loyal,Low,0,0,0,1,0,1
Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,94.95,178.1,1,1,89.05,189.9,5,3,New,Premium,1,1,1,0,1,6
Male,0,No,No,7,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,35.3,264.8,0,0,37.82857142857143,247.09999999999997,3,2,New,Low,0,0,0,0,0,2
Female,0,No,Yes,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.55,480.6,1,1,40.050000000000004,534.5999999999999,2,3,New,Medium,0,1,0,0,0,4
Male,0,Yes,Yes,59,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),76.75,4541.9,0,0,76.98135593220339,4528.25,7,2,Loyal,High,0,0,0,1,0,2
Male,0,Yes,Yes,61,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),81.0,4976.15,0,0,81.57622950819672,4941.0,7,1,Loyal,High,0,0,0,1,0,1
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.55,7542.25,0,0,104.75347222222223,7599.599999999999,7,1,Loyal,Premium,0,0,0,1,1,1
Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.8,251.25,0,0,19.326923076923077,244.4,1,3,Developing,Low,0,0,0,0,0,3
Female,0,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.9,1595.5,0,0,24.9296875,1593.6,2,2,Loyal,Low,0,0,0,1,0,2
Male,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.45,23.45,1,1,23.45,23.45,1,3,New,Low,0,1,1,0,0,5
Female,0,No,No,10,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,64.9,685.55,0,0,68.55499999999999,649.0,5,2,New,Medium,0,0,0,0,0,2
Female,0,Yes,Yes,65,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),61.35,3874.1,0,0,59.60153846153846,3987.75,5,2,Loyal,Medium,0,0,0,1,0,2
Female,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,113.95,6891.4,0,0,111.1516129032258,7064.900000000001,9,1,Loyal,Premium,0,0,0,1,1,1
Female,0,Yes,No,55,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,90.15,4916.95,0,0,89.3990909090909,4958.25,9,2,Loyal,Premium,0,1,0,1,1,3
Female,0,Yes,No,25,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.1,1373.0,0,0,54.92,1352.5,4,3,Established,Medium,0,1,0,0,0,4
Male,0,No,No,1,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.7,29.7,1,1,29.7,29.7,2,3,New,Low,0,0,1,0,0,4
Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.8,49.8,0,0,49.8,49.8,3,3,New,Medium,0,0,1,0,0,4
Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.1,6039.9,1,1,102.37118644067796,5964.9,6,3,Loyal,Premium,0,1,0,1,1,4
Male,1,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.4,1548.65,0,0,24.19765625,1561.6,2,1,Loyal,Low,0,0,0,1,0,1
Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.0,3440.25,0,0,95.5625,3420.0,5,3,Established,Premium,0,0,0,0,1,3
Female,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.65,151.3,1,1,50.43333333333334,151.95,3,3,New,Medium,0,0,1,0,0,4
Male,0,Yes,No,61,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,69.9,4226.7,0,0,69.29016393442623,4263.900000000001,6,1,Loyal,Medium,0,0,0,1,0,1
Male,0,No,Yes,26,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),39.95,1023.75,0,0,39.375,1038.7,3,2,Established,Medium,0,0,0,0,0,2
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.4,55.4,1,1,55.4,55.4,3,3,New,Medium,0,1,1,0,0,5
Female,1,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.6,90.6,1,1,90.6,90.6,5,3,New,Premium,1,1,1,0,1,6
Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),103.25,7074.4,0,0,104.03529411764706,7021.0,7,1,Loyal,Premium,0,0,0,1,1,1
Male,1,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.85,156.35,1,1,78.175,173.7,4,3,New,High,1,0,1,0,0,5
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),94.25,6849.75,0,0,95.13541666666667,6786.0,7,1,Loyal,Premium,0,0,0,1,1,1
Female,0,Yes,No,71,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,47.05,3263.6,0,0,45.96619718309859,3340.5499999999997,4,1,Loyal,Medium,0,1,0,1,0,2
Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.55,1252.85,0,0,21.979824561403507,1171.3500000000001,1,1,Loyal,Low,0,0,0,1,0,1
Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.65,67.55,0,0,16.8875,78.6,1,3,New,Low,0,0,1,0,0,4
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,70.2,0,0,70.2,70.2,2,3,New,Medium,0,1,1,0,0,5
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),81.0,5750.0,0,0,79.86111111111111,5832.0,8,1,Loyal,High,0,0,0,1,0,1
Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),75.9,1549.75,0,0,73.79761904761905,1593.9,6,2,Developing,High,0,0,0,0,0,2
Female,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.7,1810.55,0,0,25.500704225352113,1753.7,2,1,Loyal,Low,0,0,0,1,0,1
Female,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.05,2952.85,1,1,101.82241379310345,2872.45,6,3,Established,Premium,0,0,0,0,1,3
Female,1,No,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.25,7467.55,0,0,108.22536231884058,7607.25,8,1,Loyal,Premium,0,0,0,1,1,1
Female,0,Yes,No,64,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.0,5484.4,0,0,85.69375,5440.0,8,1,Loyal,High,0,0,0,1,0,1
Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.75,294.9,0,0,18.43125,316.0,1,3,Developing,Low,0,0,0,0,0,3
Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.9,97.5,0,0,24.375,95.6,2,2,New,Low,0,1,1,0,0,4
Female,0,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),111.25,5916.45,1,1,113.77788461538461,5785.0,8,2,Loyal,Premium,0,0,0,1,1,2
Male,0,No,No,2,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.1,113.35,1,1,56.675,110.2,4,3,New,Medium,0,0,1,0,0,4
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,19.95,0,0,19.95,19.95,1,3,New,Low,0,0,1,0,0,4
Male,0,No,No,18,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.15,476.8,0,0,26.48888888888889,452.7,1,3,Developing,Low,0,0,0,0,0,3
Female,0,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.15,101.65,0,0,50.825,108.3,4,3,New,Medium,0,0,1,0,0,4
Female,0,Yes,No,19,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,59.8,1130.85,0,0,59.518421052631574,1136.2,4,3,Developing,Medium,0,0,0,0,0,3
Female,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.85,3532.25,0,0,88.30625,3354.0,4,3,Established,High,0,0,0,1,0,3
Female,1,Yes,Yes,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.9,6891.45,0,0,104.41590909090908,6923.400000000001,7,2,Loyal,Premium,0,1,0,1,1,3
Male,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,1570.7,0,0,74.79523809523809,1581.3,3,3,Developing,High,0,0,0,0,0,3
Male,0,No,No,8,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,66.65,520.95,0,0,65.11875,533.2,5,3,New,Medium,0,1,0,0,0,4
Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.5,7854.9,0,0,109.09583333333333,7884.0,8,1,Loyal,Premium,0,0,0,1,1,1
Female,0,No,No,48,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),73.85,3581.4,0,0,74.6125,3544.7999999999997,7,2,Established,High,0,0,0,1,0,2
Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.3,1447.9,0,0,20.984057971014494,1331.7,1,1,Loyal,Low,0,0,0,1,0,1
Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.2,8547.15,0,0,118.71041666666666,8510.4,9,1,Loyal,Premium,0,1,0,1,1,2
Female,0,No,No,14,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),51.45,727.85,0,0,51.989285714285714,720.3000000000001,3,2,Developing,Medium,0,0,0,0,0,2
Male,0,No,No,6,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,59.45,357.6,0,0,59.6,356.70000000000005,4,3,New,Medium,0,1,0,0,0,4
Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.5,159.35,0,0,19.91875,156.0,1,1,New,Low,0,0,0,0,0,1
Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.55,280.85,0,0,16.52058823529412,332.35,1,2,Developing,Low,0,0,0,0,0,2
Male,0,No,No,65,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,93.55,6069.25,0,0,93.37307692307692,6080.75,6,2,Loyal,Premium,0,1,0,1,1,3
Female,0,Yes,Yes,57,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,59.3,3274.35,0,0,57.444736842105264,3380.1,5,2,Loyal,Medium,0,0,0,1,0,2
Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.25,1359.0,1,1,104.53846153846153,1329.25,6,3,Developing,Premium,0,0,0,0,1,3
Male,1,No,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.9,1777.9,1,1,93.57368421052632,1822.1000000000001,5,3,Developing,Premium,0,0,0,0,1,3
Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),109.8,6109.65,0,0,109.10089285714285,6148.8,8,2,Loyal,Premium,0,0,0,1,1,2
Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.1,1122.4,0,0,80.17142857142858,1093.3999999999999,3,3,Developing,High,0,1,0,0,0,4
Male,0,Yes,No,52,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.9,2020.9,0,0,38.86346153846154,2074.7999999999997,3,3,Loyal,Medium,0,1,0,1,0,4
Female,0,No,No,58,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),64.9,3795.45,0,0,65.43879310344828,3764.2000000000003,6,1,Loyal,Medium,0,0,0,1,0,1
Female,1,No,No,47,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.05,4504.55,1,1,95.84148936170213,4467.349999999999,6,3,Established,Premium,0,1,0,1,1,4
Female,0,No,No,67,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.4,3579.15,0,0,53.420149253731346,3577.7999999999997,5,3,Loyal,Medium,0,0,0,1,0,3
Male,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),24.9,49.7,0,0,24.85,49.8,1,3,New,Low,0,0,1,0,0,4
Male,1,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.7,276.5,0,0,46.083333333333336,268.20000000000005,2,3,New,Medium,0,0,0,0,0,3
Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.0,8175.9,0,0,115.15352112676055,8094.0,9,1,Loyal,Premium,0,0,0,1,1,1
Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.25,890.35,0,0,19.355434782608697,931.5,1,1,Established,Low,0,0,0,1,0,1
Female,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),53.85,259.8,1,1,51.96,269.25,4,3,New,Medium,0,0,1,0,0,4
Male,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),83.85,5588.8,0,0,83.41492537313434,5617.95,5,3,Loyal,High,0,0,0,1,0,3
Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.2,50.6,0,0,16.866666666666667,60.599999999999994,1,3,New,Low,0,0,1,0,0,4
Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,58.0,0,0,19.333333333333332,59.849999999999994,1,3,New,Low,0,0,1,0,0,4
Male,1,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,5568.35,1,1,107.08365384615385,5418.400000000001,7,3,Loyal,Premium,0,1,0,1,1,4
Female,0,Yes,No,42,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.25,2203.65,1,1,52.46785714285714,2110.5,3,3,Established,Medium,0,1,0,1,0,4
Male,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.35,938.95,0,0,18.779,1017.5000000000001,1,2,Loyal,Low,0,0,0,1,0,2
Male,1,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.0,2024.1,0,0,88.00434782608696,2070.0,5,3,Developing,Premium,0,1,0,0,1,4
Female,0,Yes,Yes,67,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),54.2,3623.95,0,0,54.08880597014925,3631.4,6,1,Loyal,Medium,0,0,0,1,0,1
Female,0,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,2369.05,1,1,94.762,2487.5,6,3,Established,Premium,0,1,0,0,1,4
Female,1,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,99.1,3877.95,0,0,99.43461538461538,3864.8999999999996,6,2,Established,Premium,0,0,0,1,1,2
Female,0,No,No,69,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,66.9,4577.9,0,0,66.3463768115942,4616.1,6,1,Loyal,Medium,0,0,0,1,0,1
Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Mailed check,25.85,25.85,0,0,25.85,25.85,1,2,New,Low,0,0,1,0,0,3
Male,0,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.05,2871.5,0,0,89.734375,2913.6,4,3,Established,Premium,0,1,0,0,1,4
Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.0,672.55,1,1,74.72777777777777,639.0,2,3,New,High,1,1,0,0,0,5
Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.2,1573.7,1,1,98.35625,1491.2,5,3,Developing,Premium,0,0,0,0,1,3
Male,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.95,1270.55,0,0,21.175833333333333,1257.0,1,1,Loyal,Low,0,0,0,1,0,1
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.2,7711.45,0,0,107.10347222222222,7862.400000000001,8,1,Loyal,Premium,0,0,0,1,1,1
Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.35,126.05,1,1,25.21,96.75,1,3,New,Low,0,0,1,0,0,4
Female,1,No,No,26,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.8,2193.65,0,0,84.37115384615385,2230.7999999999997,4,3,Established,High,0,0,0,0,0,3
Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,64.55,1,1,21.516666666666666,59.550000000000004,1,3,New,Low,0,0,1,0,0,4
Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.65,31.2,0,0,15.6,39.3,1,3,New,Low,0,1,1,0,0,5
Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,38.25,0,0,19.125,41.0,1,2,New,Low,0,0,1,0,0,3
Female,0,No,No,36,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),89.65,3348.1,0,0,93.00277777777778,3227.4,8,2,Established,High,0,0,0,0,0,2
Male,0,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,74.35,533.6,0,0,76.22857142857143,520.4499999999999,3,3,New,High,1,0,0,0,0,4
Female,1,Yes,No,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),49.45,2907.55,0,0,48.45916666666667,2967.0,4,1,Loyal,Medium,0,0,0,1,0,1
Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.1,1620.8,0,0,85.30526315789473,1692.8999999999999,5,3,Developing,High,0,1,0,0,0,4
Male,1,Yes,No,45,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),75.15,3480.35,0,0,77.3411111111111,3381.7500000000005,7,1,Established,High,0,0,0,1,0,1
Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,293.85,0,0,73.4625,282.6,2,3,New,High,1,1,1,0,0,6
Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,3243.45,1,1,104.62741935483871,3230.2000000000003,7,3,Established,Premium,0,1,0,0,1,4
Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.05,4137.2,0,0,88.02553191489362,4232.349999999999,5,3,Established,Premium,0,1,0,1,1,4
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.25,79.25,1,1,79.25,79.25,3,3,New,High,1,1,1,0,0,6
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.9,44.9,1,1,44.9,44.9,2,3,New,Medium,0,0,1,0,0,4
